Codigo del ambito,Ambito,Codigo de Area(ISO3),Area,Codigo del elemento,Elemento,Codigo del producto,Producto,Codigo del year,Year,Unidad,Valor,Simbolo,Descripcion del Simbolo
"LC,""Cobertura de la tierra"",""BGD"",""Bangladesh"",""5013"",""Area from WorldCover"",""6974"",""Áreas cubiertas por árboles"",""2021"",""2021"",""1000 ha"",""5293.7"",""E"",""Valor estimado"""
"LC,""Cobertura de la tierra"",""BGD"",""Bangladesh"",""5013"",""Area from WorldCover"",""6975"",""Manglares"",""2020"",""2020"",""1000 ha"",""390.89"",""E"",""Valor estimado"""
"LC,""Cobertura de la tierra"",""BGD"",""Bangladesh"",""5013"",""Area from WorldCover"",""6975"",""Manglares"",""2021"",""2021"",""1000 ha"",""387.11"",""E"",""Valor estimado"""
"LC,""Cobertura de la tierra"",""BGD"",""Bangladesh"",""5013"",""Area from WorldCover"",""6976"",""Áreas cubiertas por arbustos"",""2020"",""2020"",""1000 ha"",""6.47"",""E"",""Valor estimado"""
"LC,""Cobertura de la tierra"",""BGD"",""Bangladesh"",""5013"",""Area from WorldCover"",""6976"",""Áreas cubiertas por arbustos"",""2021"",""2021"",""1000 ha"",""0.64"",""E"",""Valor estimado"""
"LC,""Cobertura de la tierra"",""BGD"",""Bangladesh"",""5013"",""Area from WorldCover"",""6977"",""Vegetación arbustiva y/o herbácea, acuática o periódicamente inundada"",""2020"",""2020"",""1000 ha"",""200.89"",""E"",""Valor estimado"""
"LC,""Cobertura de la tierra"",""BGD"",""Bangladesh"",""5013"",""Area from WorldCover"",""6977"",""Vegetación arbustiva y/o herbácea, acuática o periódicamente inundada"",""2021"",""2021"",""1000 ha"",""198.49"",""E"",""Valor estimado"""
"LC,""Cobertura de la tierra"",""BGD"",""Bangladesh"",""5013"",""Area from WorldCover"",""6978"",""Áreas de vegetación natural dispersa"",""2020"",""2020"",""1000 ha"","""",""O"",""Valor ausente"""
"LC,""Cobertura de la tierra"",""BGD"",""Bangladesh"",""5013"",""Area from WorldCover"",""6978"",""Áreas de vegetación natural dispersa"",""2021"",""2021"",""1000 ha"","""",""O"",""Valor ausente"""
"LC,""Cobertura de la tierra"",""BGD"",""Bangladesh"",""5013"",""Area from WorldCover"",""6979"",""Tierras desérticas"",""2020"",""2020"",""1000 ha"",""414"",""E"",""Valor estimado"""
"LC,""Cobertura de la tierra"",""BGD"",""Bangladesh"",""5013"",""Area from WorldCover"",""6979"",""Tierras desérticas"",""2021"",""2021"",""1000 ha"",""81.59"",""E"",""Valor estimado"""
"LC,""Cobertura de la tierra"",""BGD"",""Bangladesh"",""5013"",""Area from WorldCover"",""6980"",""Nieve permanente y glaciares"",""2020"",""2020"",""1000 ha"",""0"",""E"",""Valor estimado"""
"LC,""Cobertura de la tierra"",""BGD"",""Bangladesh"",""5013"",""Area from WorldCover"",""6980"",""Nieve permanente y glaciares"",""2021"",""2021"",""1000 ha"",""0"",""E"",""Valor estimado"""
"LC,""Cobertura de la tierra"",""BGD"",""Bangladesh"",""5013"",""Area from WorldCover"",""6981"",""Cuerpos de aguas interiores"",""2020"",""2020"",""1000 ha"",""863"",""E"",""Valor estimado"""
"LC,""Cobertura de la tierra"",""BGD"",""Bangladesh"",""5013"",""Area from WorldCover"",""6981"",""Cuerpos de aguas interiores"",""2021"",""2021"",""1000 ha"",""908.76"",""E"",""Valor estimado"""
"LC,""Cobertura de la tierra"",""BGD"",""Bangladesh"",""5013"",""Area from WorldCover"",""6982"",""Cuerpos de agua costera y zonas intermareales"",""2020"",""2020"",""1000 ha"","""",""O"",""Valor ausente"""
"LC,""Cobertura de la tierra"",""BGD"",""Bangladesh"",""5013"",""Area from WorldCover"",""6982"",""Cuerpos de agua costera y zonas intermareales"",""2021"",""2021"",""1000 ha"","""",""O"",""Valor ausente"""
"LC,""Cobertura de la tierra"",""BRB"",""Barbados"",""5013"",""Area from WorldCover"",""6970"",""Superficies artificiales (incluidas las zonas urbanas y conexas)"",""2020"",""2020"",""1000 ha"",""6.7"",""E"",""Valor estimado"""
"LC,""Cobertura de la tierra"",""BRB"",""Barbados"",""5013"",""Area from WorldCover"",""6970"",""Superficies artificiales (incluidas las zonas urbanas y conexas)"",""2021"",""2021"",""1000 ha"",""8.5"",""E"",""Valor estimado"""
"LC,""Cobertura de la tierra"",""BRB"",""Barbados"",""5013"",""Area from WorldCover"",""6971"",""Cultivos herbáceos"",""2020"",""2020"",""1000 ha"",""3.58"",""E"",""Valor estimado"""
"LC,""Cobertura de la tierra"",""BRB"",""Barbados"",""5013"",""Area from WorldCover"",""6971"",""Cultivos herbáceos"",""2021"",""2021"",""1000 ha"",""3.56"",""E"",""Valor estimado"""
"LC,""Cobertura de la tierra"",""BRB"",""Barbados"",""5013"",""Area from WorldCover"",""6972"",""Cultivos madereros"",""2020"",""2020"",""1000 ha"","""",""O"",""Valor ausente"""
"LC,""Cobertura de la tierra"",""BRB"",""Barbados"",""5013"",""Area from WorldCover"",""6972"",""Cultivos madereros"",""2021"",""2021"",""1000 ha"","""",""O"",""Valor ausente"""
"LC,""Cobertura de la tierra"",""BRB"",""Barbados"",""5013"",""Area from WorldCover"",""6973"",""Cultivos múltiples o estratificados"",""2020"",""2020"",""1000 ha"","""",""O"",""Valor ausente"""
"LC,""Cobertura de la tierra"",""BRB"",""Barbados"",""5013"",""Area from WorldCover"",""6973"",""Cultivos múltiples o estratificados"",""2021"",""2021"",""1000 ha"","""",""O"",""Valor ausente"""
"LC,""Cobertura de la tierra"",""BRB"",""Barbados"",""5013"",""Area from WorldCover"",""6983"",""Pastizales"",""2020"",""2020"",""1000 ha"",""15.25"",""E"",""Valor estimado"""
"LC,""Cobertura de la tierra"",""BRB"",""Barbados"",""5013"",""Area from WorldCover"",""6983"",""Pastizales"",""2021"",""2021"",""1000 ha"",""13.35"",""E"",""Valor estimado"""
"LC,""Cobertura de la tierra"",""BRB"",""Barbados"",""5013"",""Area from WorldCover"",""6974"",""Áreas cubiertas por árboles"",""2020"",""2020"",""1000 ha"",""15.82"",""E"",""Valor estimado"""
"LC,""Cobertura de la tierra"",""BRB"",""Barbados"",""5013"",""Area from WorldCover"",""6974"",""Áreas cubiertas por árboles"",""2021"",""2021"",""1000 ha"",""17"",""E"",""Valor estimado"""
"LC,""Cobertura de la tierra"",""BRB"",""Barbados"",""5013"",""Area from WorldCover"",""6975"",""Manglares"",""2020"",""2020"",""1000 ha"",""0.03"",""E"",""Valor estimado"""
"LC,""Cobertura de la tierra"",""BRB"",""Barbados"",""5013"",""Area from WorldCover"",""6975"",""Manglares"",""2021"",""2021"",""1000 ha"",""0.01"",""E"",""Valor estimado"""
"LC,""Cobertura de la tierra"",""BRB"",""Barbados"",""5013"",""Area from WorldCover"",""6976"",""Áreas cubiertas por arbustos"",""2020"",""2020"",""1000 ha"",""0.21"",""E"",""Valor estimado"""
"LC,""Cobertura de la tierra"",""BRB"",""Barbados"",""5013"",""Area from WorldCover"",""6976"",""Áreas cubiertas por arbustos"",""2021"",""2021"",""1000 ha"",""0.03"",""E"",""Valor estimado"""
"LC,""Cobertura de la tierra"",""BRB"",""Barbados"",""5013"",""Area from WorldCover"",""6977"",""Vegetación arbustiva y/o herbácea, acuática o periódicamente inundada"",""2020"",""2020"",""1000 ha"",""0.03"",""E"",""Valor estimado"""
"LC,""Cobertura de la tierra"",""BRB"",""Barbados"",""5013"",""Area from WorldCover"",""6977"",""Vegetación arbustiva y/o herbácea, acuática o periódicamente inundada"",""2021"",""2021"",""1000 ha"",""0.02"",""E"",""Valor estimado"""
"LC,""Cobertura de la tierra"",""BRB"",""Barbados"",""5013"",""Area from WorldCover"",""6978"",""Áreas de vegetación natural dispersa"",""2020"",""2020"",""1000 ha"","""",""O"",""Valor ausente"""
"LC,""Cobertura de la tierra"",""BRB"",""Barbados"",""5013"",""Area from WorldCover"",""6978"",""Áreas de vegetación natural dispersa"",""2021"",""2021"",""1000 ha"","""",""O"",""Valor ausente"""
"LC,""Cobertura de la tierra"",""BRB"",""Barbados"",""5013"",""Area from WorldCover"",""6979"",""Tierras desérticas"",""2020"",""2020"",""1000 ha"",""1.03"",""E"",""Valor estimado"""
"LC,""Cobertura de la tierra"",""BRB"",""Barbados"",""5013"",""Area from WorldCover"",""6979"",""Tierras desérticas"",""2021"",""2021"",""1000 ha"",""0.15"",""E"",""Valor estimado"""
"LC,""Cobertura de la tierra"",""BRB"",""Barbados"",""5013"",""Area from WorldCover"",""6980"",""Nieve permanente y glaciares"",""2020"",""2020"",""1000 ha"",""0"",""E"",""Valor estimado"""
"LC,""Cobertura de la tierra"",""BRB"",""Barbados"",""5013"",""Area from WorldCover"",""6980"",""Nieve permanente y glaciares"",""2021"",""2021"",""1000 ha"",""0"",""E"",""Valor estimado"""
"LC,""Cobertura de la tierra"",""BRB"",""Barbados"",""5013"",""Area from WorldCover"",""6981"",""Cuerpos de aguas interiores"",""2020"",""2020"",""1000 ha"",""0.49"",""E"",""Valor estimado"""
"LC,""Cobertura de la tierra"",""BRB"",""Barbados"",""5013"",""Area from WorldCover"",""6981"",""Cuerpos de aguas interiores"",""2021"",""2021"",""1000 ha"",""0.53"",""E"",""Valor estimado"""
"LC,""Cobertura de la tierra"",""BRB"",""Barbados"",""5013"",""Area from WorldCover"",""6982"",""Cuerpos de agua costera y zonas intermareales"",""2020"",""2020"",""1000 ha"","""",""O"",""Valor ausente"""
"LC,""Cobertura de la tierra"",""BRB"",""Barbados"",""5013"",""Area from WorldCover"",""6982"",""Cuerpos de agua costera y zonas intermareales"",""2021"",""2021"",""1000 ha"","""",""O"",""Valor ausente"""
"LC,""Cobertura de la tierra"",""BLR"",""Belarus"",""5013"",""Area from WorldCover"",""6970"",""Superficies artificiales (incluidas las zonas urbanas y conexas)"",""2020"",""2020"",""1000 ha"",""206.97"",""E"",""Valor estimado"""
"LC,""Cobertura de la tierra"",""BLR"",""Belarus"",""5013"",""Area from WorldCover"",""6970"",""Superficies artificiales (incluidas las zonas urbanas y conexas)"",""2021"",""2021"",""1000 ha"",""272.85"",""E"",""Valor estimado"""
"LC,""Cobertura de la tierra"",""BLR"",""Belarus"",""5013"",""Area from WorldCover"",""6971"",""Cultivos herbáceos"",""2020"",""2020"",""1000 ha"",""5896.11"",""E"",""Valor estimado"""
"LC,""Cobertura de la tierra"",""BLR"",""Belarus"",""5013"",""Area from WorldCover"",""6971"",""Cultivos herbáceos"",""2021"",""2021"",""1000 ha"",""6054.01"",""E"",""Valor estimado"""
"LC,""Cobertura de la tierra"",""BLR"",""Belarus"",""5013"",""Area from WorldCover"",""6972"",""Cultivos madereros"",""2020"",""2020"",""1000 ha"","""",""O"",""Valor ausente"""
"LC,""Cobertura de la tierra"",""BLR"",""Belarus"",""5013"",""Area from WorldCover"",""6972"",""Cultivos madereros"",""2021"",""2021"",""1000 ha"","""",""O"",""Valor ausente"""
"LC,""Cobertura de la tierra"",""BLR"",""Belarus"",""5013"",""Area from WorldCover"",""6973"",""Cultivos múltiples o estratificados"",""2020"",""2020"",""1000 ha"","""",""O"",""Valor ausente"""
"LC,""Cobertura de la tierra"",""BLR"",""Belarus"",""5013"",""Area from WorldCover"",""6973"",""Cultivos múltiples o estratificados"",""2021"",""2021"",""1000 ha"","""",""O"",""Valor ausente"""
"LC,""Cobertura de la tierra"",""BLR"",""Belarus"",""5013"",""Area from WorldCover"",""6983"",""Pastizales"",""2020"",""2020"",""1000 ha"",""3639.1"",""E"",""Valor estimado"""
"LC,""Cobertura de la tierra"",""BLR"",""Belarus"",""5013"",""Area from WorldCover"",""6983"",""Pastizales"",""2021"",""2021"",""1000 ha"",""3510.73"",""E"",""Valor estimado"""
"LC,""Cobertura de la tierra"",""BLR"",""Belarus"",""5013"",""Area from WorldCover"",""6974"",""Áreas cubiertas por árboles"",""2020"",""2020"",""1000 ha"",""10188.57"",""E"",""Valor estimado"""
"LC,""Cobertura de la tierra"",""BLR"",""Belarus"",""5013"",""Area from WorldCover"",""6974"",""Áreas cubiertas por árboles"",""2021"",""2021"",""1000 ha"",""10291.75"",""E"",""Valor estimado"""
"LC,""Cobertura de la tierra"",""BLR"",""Belarus"",""5013"",""Area from WorldCover"",""6975"",""Manglares"",""2020"",""2020"",""1000 ha"",""0"",""E"",""Valor estimado"""
"LC,""Cobertura de la tierra"",""BLR"",""Belarus"",""5013"",""Area from WorldCover"",""6975"",""Manglares"",""2021"",""2021"",""1000 ha"",""0"",""E"",""Valor estimado"""
"LC,""Cobertura de la tierra"",""BLR"",""Belarus"",""5013"",""Area from WorldCover"",""6976"",""Áreas cubiertas por arbustos"",""2020"",""2020"",""1000 ha"",""14.78"",""E"",""Valor estimado"""
"LC,""Cobertura de la tierra"",""BLR"",""Belarus"",""5013"",""Area from WorldCover"",""6976"",""Áreas cubiertas por arbustos"",""2021"",""2021"",""1000 ha"",""6.71"",""E"",""Valor estimado"""
"LC,""Cobertura de la tierra"",""BLR"",""Belarus"",""5013"",""Area from WorldCover"",""6977"",""Vegetación arbustiva y/o herbácea, acuática o periódicamente inundada"",""2020"",""2020"",""1000 ha"",""449.3"",""E"",""Valor estimado"""
"LC,""Cobertura de la tierra"",""BLR"",""Belarus"",""5013"",""Area from WorldCover"",""6977"",""Vegetación arbustiva y/o herbácea, acuática o periódicamente inundada"",""2021"",""2021"",""1000 ha"",""387.19"",""E"",""Valor estimado"""
"LC,""Cobertura de la tierra"",""BLR"",""Belarus"",""5013"",""Area from WorldCover"",""6978"",""Áreas de vegetación natural dispersa"",""2020"",""2020"",""1000 ha"","""",""O"",""Valor ausente"""
"LC,""Cobertura de la tierra"",""BLR"",""Belarus"",""5013"",""Area from WorldCover"",""6978"",""Áreas de vegetación natural dispersa"",""2021"",""2021"",""1000 ha"","""",""O"",""Valor ausente"""
"LC,""Cobertura de la tierra"",""BLR"",""Belarus"",""5013"",""Area from WorldCover"",""6979"",""Tierras desérticas"",""2020"",""2020"",""1000 ha"",""126.89"",""E"",""Valor estimado"""
"LC,""Cobertura de la tierra"",""BLR"",""Belarus"",""5013"",""Area from WorldCover"",""6979"",""Tierras desérticas"",""2021"",""2021"",""1000 ha"",""6.46"",""E"",""Valor estimado"""
"LC,""Cobertura de la tierra"",""BLR"",""Belarus"",""5013"",""Area from WorldCover"",""6980"",""Nieve permanente y glaciares"",""2020"",""2020"",""1000 ha"",""0"",""E"",""Valor estimado"""
"LC,""Cobertura de la tierra"",""BLR"",""Belarus"",""5013"",""Area from WorldCover"",""6980"",""Nieve permanente y glaciares"",""2021"",""2021"",""1000 ha"",""0"",""E"",""Valor estimado"""
"LC,""Cobertura de la tierra"",""BLR"",""Belarus"",""5013"",""Area from WorldCover"",""6981"",""Cuerpos de aguas interiores"",""2020"",""2020"",""1000 ha"",""235.74"",""E"",""Valor estimado"""
"LC,""Cobertura de la tierra"",""BLR"",""Belarus"",""5013"",""Area from WorldCover"",""6981"",""Cuerpos de aguas interiores"",""2021"",""2021"",""1000 ha"",""227.77"",""E"",""Valor estimado"""
"LC,""Cobertura de la tierra"",""BLR"",""Belarus"",""5013"",""Area from WorldCover"",""6982"",""Cuerpos de agua costera y zonas intermareales"",""2020"",""2020"",""1000 ha"","""",""O"",""Valor ausente"""
"LC,""Cobertura de la tierra"",""BLR"",""Belarus"",""5013"",""Area from WorldCover"",""6982"",""Cuerpos de agua costera y zonas intermareales"",""2021"",""2021"",""1000 ha"","""",""O"",""Valor ausente"""
"LC,""Cobertura de la tierra"",""BEL"",""Belgica"",""5013"",""Area from WorldCover"",""6970"",""Superficies artificiales (incluidas las zonas urbanas y conexas)"",""2020"",""2020"",""1000 ha"",""243.81"",""E"",""Valor estimado"""
"LC,""Cobertura de la tierra"",""BEL"",""Belgica"",""5013"",""Area from WorldCover"",""6970"",""Superficies artificiales (incluidas las zonas urbanas y conexas)"",""2021"",""2021"",""1000 ha"",""290.47"",""E"",""Valor estimado"""
"LC,""Cobertura de la tierra"",""BEL"",""Belgica"",""5013"",""Area from WorldCover"",""6971"",""Cultivos herbáceos"",""2020"",""2020"",""1000 ha"",""799.58"",""E"",""Valor estimado"""
"LC,""Cobertura de la tierra"",""BEL"",""Belgica"",""5013"",""Area from WorldCover"",""6971"",""Cultivos herbáceos"",""2021"",""2021"",""1000 ha"",""791.41"",""E"",""Valor estimado"""
"LC,""Cobertura de la tierra"",""BEL"",""Belgica"",""5013"",""Area from WorldCover"",""6972"",""Cultivos madereros"",""2020"",""2020"",""1000 ha"","""",""O"",""Valor ausente"""
"LC,""Cobertura de la tierra"",""BEL"",""Belgica"",""5013"",""Area from WorldCover"",""6972"",""Cultivos madereros"",""2021"",""2021"",""1000 ha"","""",""O"",""Valor ausente"""
"LC,""Cobertura de la tierra"",""BEL"",""Belgica"",""5013"",""Area from WorldCover"",""6973"",""Cultivos múltiples o estratificados"",""2020"",""2020"",""1000 ha"","""",""O"",""Valor ausente"""
"LC,""Cobertura de la tierra"",""BEL"",""Belgica"",""5013"",""Area from WorldCover"",""6973"",""Cultivos múltiples o estratificados"",""2021"",""2021"",""1000 ha"","""",""O"",""Valor ausente"""
"LC,""Cobertura de la tierra"",""BEL"",""Belgica"",""5013"",""Area from WorldCover"",""6983"",""Pastizales"",""2020"",""2020"",""1000 ha"",""890.88"",""E"",""Valor estimado"""
"LC,""Cobertura de la tierra"",""BEL"",""Belgica"",""5013"",""Area from WorldCover"",""6983"",""Pastizales"",""2021"",""2021"",""1000 ha"",""843.33"",""E"",""Valor estimado"""
"LC,""Cobertura de la tierra"",""BEL"",""Belgica"",""5013"",""Area from WorldCover"",""6974"",""Áreas cubiertas por árboles"",""2020"",""2020"",""1000 ha"",""1084.47"",""E"",""Valor estimado"""
"LC,""Cobertura de la tierra"",""BEL"",""Belgica"",""5013"",""Area from WorldCover"",""6974"",""Áreas cubiertas por árboles"",""2021"",""2021"",""1000 ha"",""1109.07"",""E"",""Valor estimado"""
"LC,""Cobertura de la tierra"",""BEL"",""Belgica"",""5013"",""Area from WorldCover"",""6975"",""Manglares"",""2020"",""2020"",""1000 ha"",""0"",""E"",""Valor estimado"""
"LC,""Cobertura de la tierra"",""BEL"",""Belgica"",""5013"",""Area from WorldCover"",""6975"",""Manglares"",""2021"",""2021"",""1000 ha"",""0"",""E"",""Valor estimado"""
"LC,""Cobertura de la tierra"",""BEL"",""Belgica"",""5013"",""Area from WorldCover"",""6976"",""Áreas cubiertas por arbustos"",""2020"",""2020"",""1000 ha"",""0.06"",""E"",""Valor estimado"""
"LC,""Cobertura de la tierra"",""BEL"",""Belgica"",""5013"",""Area from WorldCover"",""6976"",""Áreas cubiertas por arbustos"",""2021"",""2021"",""1000 ha"",""0.04"",""E"",""Valor estimado"""
"LC,""Cobertura de la tierra"",""BEL"",""Belgica"",""5013"",""Area from WorldCover"",""6977"",""Vegetación arbustiva y/o herbácea, acuática o periódicamente inundada"",""2020"",""2020"",""1000 ha"",""2.59"",""E"",""Valor estimado"""
"LC,""Cobertura de la tierra"",""BEL"",""Belgica"",""5013"",""Area from WorldCover"",""6977"",""Vegetación arbustiva y/o herbácea, acuática o periódicamente inundada"",""2021"",""2021"",""1000 ha"",""2.29"",""E"",""Valor estimado"""
"LC,""Cobertura de la tierra"",""BEL"",""Belgica"",""5013"",""Area from WorldCover"",""6978"",""Áreas de vegetación natural dispersa"",""2020"",""2020"",""1000 ha"","""",""O"",""Valor ausente"""
"LC,""Cobertura de la tierra"",""BEL"",""Belgica"",""5013"",""Area from WorldCover"",""6978"",""Áreas de vegetación natural dispersa"",""2021"",""2021"",""1000 ha"","""",""O"",""Valor ausente"""
"LC,""Cobertura de la tierra"",""BEL"",""Belgica"",""5013"",""Area from WorldCover"",""6979"",""Tierras desérticas"",""2020"",""2020"",""1000 ha"",""20.21"",""E"",""Valor estimado"""
"LC,""Cobertura de la tierra"",""BEL"",""Belgica"",""5013"",""Area from WorldCover"",""6979"",""Tierras desérticas"",""2021"",""2021"",""1000 ha"",""2.62"",""E"",""Valor estimado"""
"LC,""Cobertura de la tierra"",""BEL"",""Belgica"",""5013"",""Area from WorldCover"",""6980"",""Nieve permanente y glaciares"",""2020"",""2020"",""1000 ha"",""0"",""E"",""Valor estimado"""
"LC,""Cobertura de la tierra"",""BEL"",""Belgica"",""5013"",""Area from WorldCover"",""6980"",""Nieve permanente y glaciares"",""2021"",""2021"",""1000 ha"",""0"",""E"",""Valor estimado"""
"LC,""Cobertura de la tierra"",""BEL"",""Belgica"",""5013"",""Area from WorldCover"",""6981"",""Cuerpos de aguas interiores"",""2020"",""2020"",""1000 ha"",""25.09"",""E"",""Valor estimado"""
